word	spam	ham	P(w_i|S)	P(w_i|H)
husband	0	2	0.0	0.000414507772021
WIN:	2	0	0.00267379679144	0.0
sq825,	0	1	0.0	0.00020725388601
concert	1	1	0.00133689839572	0.00020725388601
hurt,	0	1	0.0	0.00020725388601
imposter	0	1	0.0	0.00020725388601
Appt	0	1	0.0	0.00020725388601
Apps	0	1	0.0	0.00020725388601
pls,,	0	1	0.0	0.00020725388601
EVENING*	0	2	0.0	0.000414507772021
Er,	0	1	0.0	0.00020725388601
APRIL.	0	1	0.0	0.00020725388601
Musta	0	1	0.0	0.00020725388601
sat...,,	0	1	0.0	0.00020725388601
in.our	0	1	0.0	0.00020725388601
Prey.	0	1	0.0	0.00020725388601
YOU!,,	3	0	0.00401069518717	0.0
concern	0	1	0.0	0.00020725388601
goodmate	0	1	0.0	0.00020725388601
STIL	0	1	0.0	0.00020725388601
URGENT!	31	0	0.0414438502674	0.0
www.ringtones.co.uk,	4	0	0.00534759358289	0.0
Sian...	0	1	0.0	0.00020725388601
mon.	0	2	0.0	0.000414507772021
(getting	0	1	0.0	0.00020725388601
URGENT.	1	0	0.00133689839572	0.0
LDN	4	0	0.00534759358289	0.0
URGENT,	1	0	0.00133689839572	0.0
colours	0	1	0.0	0.00020725388601
3	16	31	0.0213903743316	0.00642487046632
landline	5	2	0.00668449197861	0.000414507772021
stupid.	0	1	0.0	0.00020725388601
between	10	21	0.0133689839572	0.00435233160622
developer	0	1	0.0	0.00020725388601
ME?	0	2	0.0	0.000414507772021
prob,,	0	4	0.0	0.000829015544041
notice	3	3	0.00401069518717	0.000621761658031
book...	0	1	0.0	0.00020725388601
SMS,	1	0	0.00133689839572	0.0
SMS.	4	1	0.00534759358289	0.00020725388601
Tear	0	3	0.0	0.000621761658031
deliver	0	4	0.0	0.000829015544041
outrageous.	0	1	0.0	0.00020725388601
fine..,,	0	1	0.0	0.00020725388601
blame	0	3	0.0	0.000621761658031
smashed	1	1	0.00133689839572	0.00020725388601
message,,	1	14	0.00133689839572	0.00290155440415
PICSFREE1	2	0	0.00267379679144	0.0
hurts	0	3	0.0	0.000621761658031
LCCLTD	2	0	0.00267379679144	0.0
09065174042.	2	0	0.00267379679144	0.0
Bob,	1	0	0.00133689839572	0.0
installation	0	1	0.0	0.00020725388601
Give	2	5	0.00267379679144	0.00103626943005
08712466669	1	0	0.00133689839572	0.0
mono	2	0	0.00267379679144	0.0
750,,	1	0	0.00133689839572	0.0
But,	0	5	0.0	0.00103626943005
already,	0	4	0.0	0.000829015544041
izzit	0	1	0.0	0.00020725388601
1stchoice.co.uk	1	0	0.00133689839572	0.0
lavender?	0	1	0.0	0.00020725388601
Umma.	0	1	0.0	0.00020725388601
speechless.	0	1	0.0	0.00020725388601
comes	3	13	0.00401069518717	0.00269430051813
nearby	0	1	0.0	0.00020725388601
COS	0	1	0.0	0.00020725388601
do?,,	0	2	0.0	0.000414507772021
armenia	0	1	0.0	0.00020725388601
Sir	1	2	0.00133689839572	0.000414507772021
ILL	0	2	0.0	0.000414507772021
jeans	0	1	0.0	0.00020725388601
triumphed.	0	1	0.0	0.00020725388601
in!!,,	0	1	0.0	0.00020725388601
roads!RVx,,	0	1	0.0	0.00020725388601
Xuhui	0	2	0.0	0.000414507772021
solve	0	1	0.0	0.00020725388601
couldn't	0	5	0.0	0.00103626943005
M221BP.	2	0	0.00267379679144	0.0
loveJen	0	1	0.0	0.00020725388601
www.tkls.com	1	0	0.00133689839572	0.0
actually	0	21	0.0	0.00435233160622
street,,	0	2	0.0	0.000414507772021
brats	0	1	0.0	0.00020725388601
Ooh,	0	1	0.0	0.00020725388601
THNQ	1	0	0.00133689839572	0.0
Pain	0	3	0.0	0.000621761658031
cares	0	3	0.0	0.000621761658031
informed	2	2	0.00267379679144	0.000414507772021
May,,	0	1	0.0	0.00020725388601
cared	0	1	0.0	0.00020725388601
Unsubscribe	3	0	0.00401069518717	0.0
hostel?,,	0	1	0.0	0.00020725388601
Schools	0	1	0.0	0.00020725388601
EVERY	1	0	0.00133689839572	0.0
1030	0	2	0.0	0.000414507772021
Beth	0	1	0.0	0.00020725388601
applebees	0	2	0.0	0.000414507772021
Grl:	0	4	0.0	0.000829015544041
renewal.	0	1	0.0	0.00020725388601
ok.varunnathu	0	1	0.0	0.00020725388601
wounds	0	1	0.0	0.00020725388601
dating?	1	0	0.00133689839572	0.0
i.ll	0	9	0.0	0.00186528497409
please,,	0	3	0.0	0.000621761658031
Prasanth	0	1	0.0	0.00020725388601
girl??	0	3	0.0	0.000621761658031
maggi	0	1	0.0	0.00020725388601
va?i	0	1	0.0	0.00020725388601
Pshew...missing	0	1	0.0	0.00020725388601
good:)dhanush	0	1	0.0	0.00020725388601
answerin	0	1	0.0	0.00020725388601
month.,,	0	3	0.0	0.000621761658031
TOTAL	1	0	0.00133689839572	0.0
Row/W1JHL	4	0	0.00534759358289	0.0
these	2	15	0.00267379679144	0.00310880829016
danger.	0	1	0.0	0.00020725388601
Anytime...,,	0	1	0.0	0.00020725388601
Whens	0	1	0.0	0.00020725388601
K...k...yesterday	0	1	0.0	0.00020725388601
get?,,	0	4	0.0	0.000829015544041
XXXXXX	1	0	0.00133689839572	0.0
care,	0	2	0.0	0.000414507772021
care.	0	7	0.0	0.00145077720207
TELL	0	4	0.0	0.000829015544041
buen	0	1	0.0	0.00020725388601
model.	0	1	0.0	0.00020725388601
fool	0	4	0.0	0.000829015544041
kiss*,,	0	11	0.0	0.00227979274611
l'm	0	1	0.0	0.00020725388601
jane.,,	0	1	0.0	0.00020725388601
bian	0	1	0.0	0.00020725388601
heater?	0	1	0.0	0.00020725388601
Better	0	4	0.0	0.000829015544041
w/question.	1	0	0.00133689839572	0.0
offer,,	0	1	0.0	0.00020725388601
palm,	0	1	0.0	0.00020725388601
somebody	0	7	0.0	0.00145077720207
AIG	0	1	0.0	0.00020725388601
alright.	0	2	0.0	0.000414507772021
ship	0	2	0.0	0.000414507772021
worry	0	12	0.0	0.00248704663212
underdtand	0	1	0.0	0.00020725388601
different?,,	0	1	0.0	0.00020725388601
Hmmmm?,,	0	1	0.0	0.00020725388601
develop	0	2	0.0	0.000414507772021
Complete	1	0	0.00133689839572	0.0
my-tone.com/enjoy.	1	0	0.00133689839572	0.0
sha!,,	0	1	0.0	0.00020725388601
Vry	0	2	0.0	0.000414507772021
4years	0	1	0.0	0.00020725388601
Chart	1	0	0.00133689839572	0.0
ya	1	20	0.00133689839572	0.00414507772021
charge)	2	0	0.00267379679144	0.0
charge.	5	2	0.00668449197861	0.000414507772021
Bloomberg	2	0	0.00267379679144	0.0
you,,	4	23	0.00534759358289	0.00476683937824
1-month	1	0	0.00133689839572	0.0
They're	1	1	0.00133689839572	0.00020725388601
finish	0	33	0.0	0.00683937823834
drizzling	0	1	0.0	0.00020725388601
WeddingFriend,,	1	0	0.00133689839572	0.0
Laugh..	0	1	0.0	0.00020725388601
fruit	0	1	0.0	0.00020725388601
getiing	0	1	0.0	0.00020725388601
pookie	0	1	0.0	0.00020725388601
selected?,,	0	1	0.0	0.00020725388601
WA14	1	0	0.00133689839572	0.0
ish!,,	0	2	0.0	0.000414507772021
'help'	1	0	0.00133689839572	0.0
office..,,	0	3	0.0	0.000621761658031
out...	0	3	0.0	0.000621761658031
Mayb	0	2	0.0	0.000414507772021
KNACKERED	0	1	0.0	0.00020725388601
breezy	0	1	0.0	0.00020725388601
&lt;#&gt;,,	0	12	0.0	0.00248704663212
gotany	0	1	0.0	0.00020725388601
tonsolitusaswell!	0	1	0.0	0.00020725388601
bit,	0	1	0.0	0.00020725388601
charged	10	0	0.0133689839572	0.0
087147123779am-7pm.	1	0	0.00133689839572	0.0
You're	1	8	0.00133689839572	0.00165803108808
phone750	1	0	0.00133689839572	0.0
am,	0	2	0.0	0.000414507772021
Service	5	2	0.00668449197861	0.000414507772021
am.	0	3	0.0	0.000621761658031
[colour=red]text[/colour]TXTstar,,	1	0	0.00133689839572	0.0
aunty	0	1	0.0	0.00020725388601
PARK	1	0	0.00133689839572	0.0
3SS.	2	0	0.00267379679144	0.0
valuable	0	3	0.0	0.000621761658031
mca.,,	0	1	0.0	0.00020725388601
sofa..	0	4	0.0	0.000829015544041
greetings	0	1	0.0	0.00020725388601
Erm	0	1	0.0	0.00020725388601
touch	1	10	0.00133689839572	0.0020725388601
ps3	0	1	0.0	0.00020725388601
slowly	0	5	0.0	0.00103626943005
09111030116.	1	0	0.00133689839572	0.0
speed	1	1	0.00133689839572	0.00020725388601
taxt	0	1	0.0	0.00020725388601
cn	0	3	0.0	0.000621761658031
better..,,	0	1	0.0	0.00020725388601
yr	11	2	0.0147058823529	0.000414507772021
Xmas...,,	0	2	0.0	0.000414507772021
cm	0	1	0.0	0.00020725388601
ago,,	0	3	0.0	0.000621761658031
flood	0	1	0.0	0.00020725388601
thinking	0	16	0.0	0.00331606217617
Anyway,	0	2	0.0	0.000414507772021
EASTENDERS	2	0	0.00267379679144	0.0
far...,,	0	1	0.0	0.00020725388601
either.	0	1	0.0	0.00020725388601
closes?,,	0	1	0.0	0.00020725388601
yours.,,	0	2	0.0	0.000414507772021
35p.	1	0	0.00133689839572	0.0
republic	0	1	0.0	0.00020725388601
wrong!!	0	1	0.0	0.00020725388601
Helloooo...	0	2	0.0	0.000414507772021
Row/W1J6HL,,	3	0	0.00401069518717	0.0
real	9	18	0.0120320855615	0.00373056994819
show?,,	0	1	0.0	0.00020725388601
rate)T&C's	2	0	0.00267379679144	0.0
bakrid!,,	0	1	0.0	0.00020725388601
minute,,	0	4	0.0	0.000829015544041
Starts	2	1	0.00267379679144	0.00020725388601
reached.	0	1	0.0	0.00020725388601
eshxxxxxxxxxxx,,	0	1	0.0	0.00020725388601
already..sabarish	0	1	0.0	0.00020725388601
10K,	2	0	0.00267379679144	0.0
madstini	0	1	0.0	0.00020725388601
early	0	22	0.0	0.00455958549223
\Keep	0	1	0.0	0.00020725388601
doing?how	0	2	0.0	0.000414507772021
listening	0	4	0.0	0.000829015544041
using	2	7	0.00267379679144	0.00145077720207
ams	0	1	0.0	0.00020725388601
lady	0	4	0.0	0.000829015544041
heap.	0	1	0.0	0.00020725388601
FreeMSG	1	0	0.00133689839572	0.0
brother‰Û÷s	0	1	0.0	0.00020725388601
Shop	2	0	0.00267379679144	0.0
intelligent,	0	1	0.0	0.00020725388601
(32/F)	1	0	0.00133689839572	0.0
you.thats	0	1	0.0	0.00020725388601
TA	0	1	0.0	0.00020725388601
pounds	17	2	0.0227272727273	0.000414507772021
prove\	0	1	0.0	0.00020725388601
conducts	0	2	0.0	0.000414507772021
everyone...	0	1	0.0	0.00020725388601
miracle	0	8	0.0	0.00165803108808
ganesh	0	1	0.0	0.00020725388601
idk	0	1	0.0	0.00020725388601
yr,,	0	1	0.0	0.00020725388601
Anyways	0	3	0.0	0.000621761658031
\URGENT!	1	0	0.00133689839572	0.0
denis	0	2	0.0	0.000414507772021
2u2.	0	1	0.0	0.00020725388601
xx,,	0	4	0.0	0.000829015544041
Before	0	2	0.0	0.000414507772021
08000930705	11	0	0.0147058823529	0.0
credit!	0	1	0.0	0.00020725388601
(25p),	2	0	0.00267379679144	0.0
Arcade	4	0	0.00534759358289	0.0
exposed	0	1	0.0	0.00020725388601
Regards.,,	0	1	0.0	0.00020725388601
fine!	0	1	0.0	0.00020725388601
credit.	2	0	0.00267379679144	0.0
credit,	1	0	0.00133689839572	0.0
Mark	0	5	0.0	0.00103626943005
myself,,	0	1	0.0	0.00020725388601
84484,,	1	0	0.00133689839572	0.0
okay.,,	0	1	0.0	0.00020725388601
intend	0	1	0.0	0.00020725388601
credit?	1	0	0.00133689839572	0.0
MELNITE	0	1	0.0	0.00020725388601
pilates	0	4	0.0	0.000829015544041
Rodger	1	0	0.00133689839572	0.0
01223585334	2	0	0.00267379679144	0.0
arise,	0	1	0.0	0.00020725388601
min:),,	0	3	0.0	0.000621761658031
9+2+4=	0	1	0.0	0.00020725388601
irulinae	0	1	0.0	0.00020725388601
early...,,	0	1	0.0	0.00020725388601
Wake	0	5	0.0	0.00103626943005
ecstasy?,,	0	1	0.0	0.00020725388601
recorder	1	0	0.00133689839572	0.0
2StopTxt,,	1	0	0.00133689839572	0.0
MAD1,	1	0	0.00133689839572	0.0
hustle	0	1	0.0	0.00020725388601
BT-national	2	0	0.00267379679144	0.0
truffles,,	0	1	0.0	0.00020725388601
wheat	0	1	0.0	0.00020725388601
Congrats!	8	0	0.0106951871658	0.0
ovulation	0	2	0.0	0.000414507772021
seing	0	1	0.0	0.00020725388601
Congrats.	0	1	0.0	0.00020725388601
Premarica.kindly	0	1	0.0	0.00020725388601
pending.	0	1	0.0	0.00020725388601
tuition	0	2	0.0	0.000414507772021
wife.dont	0	1	0.0	0.00020725388601
credits	4	0	0.00534759358289	0.0
drms	0	1	0.0	0.00020725388601
hectic	0	1	0.0	0.00020725388601
$700	0	1	0.0	0.00020725388601
apartment.	0	5	0.0	0.00103626943005
exciting	4	2	0.00534759358289	0.000414507772021
throw	0	4	0.0	0.000829015544041
asap.ok	0	1	0.0	0.00020725388601
oh.,,	0	9	0.0	0.00186528497409
friendship	0	7	0.0	0.00145077720207
greeting..	0	1	0.0	0.00020725388601
chop	0	1	0.0	0.00020725388601
srs	0	1	0.0	0.00020725388601
fell	0	3	0.0	0.000621761658031
greatly	0	1	0.0	0.00020725388601
srt	0	1	0.0	0.00020725388601
Forgot	0	4	0.0	0.000829015544041
already.,,	0	7	0.0	0.00145077720207
sry	0	1	0.0	0.00020725388601
nitros.,,	0	1	0.0	0.00020725388601
tescos	0	1	0.0	0.00020725388601
heater	0	1	0.0	0.00020725388601
139,	1	0	0.00133689839572	0.0
2nite	1	0	0.00133689839572	0.0
Congrats	2	6	0.00267379679144	0.00124352331606
wuldnt	0	1	0.0	0.00020725388601
basket's	0	1	0.0	0.00020725388601
na.,,	0	4	0.0	0.000829015544041
Hmmm.but	0	1	0.0	0.00020725388601
Ar.Praveesh.	0	1	0.0	0.00020725388601
bottle.	0	1	0.0	0.00020725388601
Now.,,	0	1	0.0	0.00020725388601
391784.	1	0	0.00133689839572	0.0
soc...	0	1	0.0	0.00020725388601
Oranges	2	0	0.00267379679144	0.0
09061701851.	1	0	0.00133689839572	0.0
Gudnite,,	0	1	0.0	0.00020725388601
operator	14	0	0.0187165775401	0.0
leave.,,	0	1	0.0	0.00020725388601
supplies,,	0	1	0.0	0.00020725388601
Meeting	0	3	0.0	0.000621761658031
your	186	373	0.248663101604	0.0773056994819
MAN,,	0	1	0.0	0.00020725388601
STOP?	6	0	0.00802139037433	0.0
ibuprofens	0	1	0.0	0.00020725388601
tone!	1	0	0.00133689839572	0.0
forwarded	0	5	0.0	0.00103626943005
hunks	1	0	0.00133689839572	0.0
area	5	3	0.00668449197861	0.000621761658031
150pm,,	2	0	0.00267379679144	0.0
assumed	0	1	0.0	0.00020725388601
World:-)..	0	2	0.0	0.000414507772021
tone.	1	0	0.00133689839572	0.0
loo	0	1	0.0	0.00020725388601
lol	0	2	0.0	0.000414507772021
lor	0	23	0.0	0.00476683937824
STOP,	3	0	0.00401069518717	0.0
shopping?,,	0	1	0.0	0.00020725388601
STOP.	8	0	0.0106951871658	0.0
lov	0	2	0.0	0.000414507772021
low	0	1	0.0	0.00020725388601
lot	0	26	0.0	0.00538860103627
lou	0	1	0.0	0.00020725388601
practicum	0	1	0.0	0.00020725388601
XMAS	6	0	0.00802139037433	0.0
you.	6	56	0.00802139037433	0.0116062176166
you,	1	32	0.00133689839572	0.00663212435233
Oh.,,	0	1	0.0	0.00020725388601
you*	0	1	0.0	0.00020725388601
search:),,	0	1	0.0	0.00020725388601
Wed,,	1	0	0.00133689839572	0.0
NUMBER,	1	0	0.00133689839572	0.0
J	0	3	0.0	0.000621761658031
tmr..	0	1	0.0	0.00020725388601
delayed	0	1	0.0	0.00020725388601
you!	12	11	0.0160427807487	0.00227979274611
you?	0	9	0.0	0.00186528497409
tonite.busy	0	1	0.0	0.00020725388601
account,,	1	0	0.00133689839572	0.0
(mob	1	0	0.00133689839572	0.0
Number.Respectful	0	1	0.0	0.00020725388601
trying	15	27	0.0200534759358	0.00559585492228
MINUTES	0	3	0.0	0.000621761658031
MFL,	1	0	0.00133689839572	0.0
planned?	0	1	0.0	0.00020725388601
hire	0	1	0.0	0.00020725388601
waste	0	4	0.0	0.000829015544041
K..i	0	1	0.0	0.00020725388601
improved	2	0	0.00267379679144	0.0
are.	0	3	0.0	0.000621761658031
shag?	1	0	0.00133689839572	0.0
sufficient,	0	1	0.0	0.00020725388601
landlineonly,,	1	0	0.00133689839572	0.0
fne,,	0	1	0.0	0.00020725388601
*HAVE	0	2	0.0	0.000414507772021
planned.	0	1	0.0	0.00020725388601
MORNING!	0	1	0.0	0.00020725388601
planned,	0	1	0.0	0.00020725388601
out!,,	2	2	0.00267379679144	0.000414507772021
stink!,,	0	1	0.0	0.00020725388601
division,	0	1	0.0	0.00020725388601
tones	16	0	0.0213903743316	0.0
spree,	1	0	0.00133689839572	0.0
K..u	0	1	0.0	0.00020725388601
bw,,	0	1	0.0	0.00020725388601
reply..,,	0	4	0.0	0.000829015544041
cartons	0	1	0.0	0.00020725388601
600	1	0	0.00133689839572	0.0
suite:	0	1	0.0	0.00020725388601
toppoly	1	0	0.00133689839572	0.0
sunroof	0	1	0.0	0.00020725388601
moved	0	2	0.0	0.000414507772021
sales	0	1	0.0	0.00020725388601
prince..GN:-),,	0	1	0.0	0.00020725388601
g696ga	2	0	0.00267379679144	0.0
COMPLETELY	0	1	0.0	0.00020725388601
CALLIN	0	1	0.0	0.00020725388601
second,,	0	1	0.0	0.00020725388601
guy,	0	1	0.0	0.00020725388601
Rental?	1	0	0.00133689839572	0.0
computerless.	0	1	0.0	0.00020725388601
Other...	0	1	0.0	0.00020725388601
Granite	2	0	0.00267379679144	0.0
Darling	0	1	0.0	0.00020725388601
moves	0	2	0.0	0.000414507772021
hospitals	0	1	0.0	0.00020725388601
wait,,	0	1	0.0	0.00020725388601
tahan	0	2	0.0	0.000414507772021
alive.better	0	1	0.0	0.00020725388601
account's	0	1	0.0	0.00020725388601
Reading	0	4	0.0	0.000829015544041
retard,,	0	1	0.0	0.00020725388601
SiPix	6	0	0.00802139037433	0.0
Shhhhh	0	1	0.0	0.00020725388601
housewives!	2	0	0.00267379679144	0.0
http://tms.	1	0	0.00133689839572	0.0
3-u	0	2	0.0	0.000414507772021
c,	0	1	0.0	0.00020725388601
Reach	0	2	0.0	0.000414507772021
green	0	3	0.0	0.000621761658031
ringtone	17	0	0.0227272727273	0.0
event	0	1	0.0	0.00020725388601
details.	0	1	0.0	0.00020725388601
housework	0	1	0.0	0.00020725388601
valid	3	0	0.00401069518717	0.0
where?btw	0	1	0.0	0.00020725388601
evenings	0	1	0.0	0.00020725388601
Unsub	4	0	0.00534759358289	0.0
you	160	1439	0.213903743316	0.298238341969
Lmao!nice	0	1	0.0	0.00020725388601
yor	0	1	0.0	0.00020725388601
From:	1	0	0.00133689839572	0.0
poor	0	8	0.0	0.00165803108808
hospital.	0	4	0.0	0.000829015544041
Great	4	6	0.00534759358289	0.00124352331606
move,	0	1	0.0	0.00020725388601
move.	0	1	0.0	0.00020725388601
FOREVER!	0	1	0.0	0.00020725388601
drugs,,	0	4	0.0	0.000829015544041
THERE	1	1	0.00133689839572	0.00020725388601
convincing..just	0	1	0.0	0.00020725388601
Macedonia	1	0	0.00133689839572	0.0
push	0	2	0.0	0.000414507772021
Eatin	0	1	0.0	0.00020725388601
6669	1	0	0.00133689839572	0.0
Noooooooo	0	1	0.0	0.00020725388601
coveragd	0	1	0.0	0.00020725388601
prolly	0	3	0.0	0.000621761658031
hill.....	0	1	0.0	0.00020725388601
no:)this	0	1	0.0	0.00020725388601
building	0	2	0.0	0.000414507772021
yo.	0	1	0.0	0.00020725388601
yo,	0	1	0.0	0.00020725388601
lonlines	0	1	0.0	0.00020725388601
evening!	0	4	0.0	0.000829015544041
Reflection	0	1	0.0	0.00020725388601
chords	0	1	0.0	0.00020725388601
evening.	1	1	0.00133689839572	0.00020725388601
Executive	0	2	0.0	0.000414507772021
darlin!im	0	1	0.0	0.00020725388601
Fancy	5	1	0.00668449197861	0.00020725388601
transcribing.	0	1	0.0	0.00020725388601
yo?	0	1	0.0	0.00020725388601
movie,,	0	1	0.0	0.00020725388601
carlin	0	1	0.0	0.00020725388601
Shijutta...........	0	1	0.0	0.00020725388601
price,so	0	1	0.0	0.00020725388601
posts..,,	0	1	0.0	0.00020725388601
1/2price	1	0	0.00133689839572	0.0
evening?	0	1	0.0	0.00020725388601
dogg,,	0	1	0.0	0.00020725388601
cruisin	0	1	0.0	0.00020725388601
maturity	0	2	0.0	0.000414507772021
since	2	20	0.00267379679144	0.00414507772021
numbers,	0	1	0.0	0.00020725388601
lark.,,	0	1	0.0	0.00020725388601
12hrs	17	0	0.0227272727273	0.0
console.	2	0	0.00267379679144	0.0
Taka	0	1	0.0	0.00020725388601
time?),,	0	1	0.0	0.00020725388601
Take	0	19	0.0	0.0039378238342
GAIL	0	1	0.0	0.00020725388601
plumbing,remixed	0	1	0.0	0.00020725388601
responce..what	0	3	0.0	0.000621761658031
atlanta	0	1	0.0	0.00020725388601
tonight,,	0	9	0.0	0.00186528497409
incomm	0	1	0.0	0.00020725388601
meant.	0	1	0.0	0.00020725388601
makiing	0	1	0.0	0.00020725388601
-u	0	1	0.0	0.00020725388601
claire	0	1	0.0	0.00020725388601
me.,,	0	34	0.0	0.00704663212435
dirty	0	1	0.0	0.00020725388601
x\,,	0	2	0.0	0.000414507772021
nevering..,,	0	1	0.0	0.00020725388601
saibaba	0	1	0.0	0.00020725388601
www.santacalling.com,,	1	0	0.00133689839572	0.0
Indians	0	2	0.0	0.000414507772021
feel..	0	1	0.0	0.00020725388601
Carlos'll	0	1	0.0	0.00020725388601
1pm	0	1	0.0	0.00020725388601
very	2	66	0.00267379679144	0.0136787564767
tomorrow?	0	1	0.0	0.00020725388601
subtoitles,,	0	1	0.0	0.00020725388601
okmail:	1	0	0.00133689839572	0.0
shortly.	2	0	0.00267379679144	0.0
ILEAVE	0	1	0.0	0.00020725388601
I'd	2	4	0.00267379679144	0.000829015544041
minded	1	0	0.00133689839572	0.0
decide	0	8	0.0	0.00165803108808
tomorrow!	0	1	0.0	0.00020725388601
okay?,,	0	1	0.0	0.00020725388601
I'm	8	278	0.0106951871658	0.0576165803109
Splat!	0	1	0.0	0.00020725388601
jokes...,,	0	1	0.0	0.00020725388601
u:,,	0	1	0.0	0.00020725388601
heaven	0	1	0.0	0.00020725388601
400mins...Call	1	0	0.00133689839572	0.0
Midnight	1	1	0.00133689839572	0.00020725388601
Canary	2	0	0.00267379679144	0.0
vday	0	2	0.0	0.000414507772021
CHARGE	0	1	0.0	0.00020725388601
can...,,	0	1	0.0	0.00020725388601
\Thinking	0	1	0.0	0.00020725388601
i'll	0	30	0.0	0.00621761658031
smiling.	0	2	0.0	0.000414507772021
cookies	0	1	0.0	0.00020725388601
:-)please	0	1	0.0	0.00020725388601
GUD	0	1	0.0	0.00020725388601
09064015307	1	0	0.00133689839572	0.0
\Getting	0	1	0.0	0.00020725388601
YOU'VE	1	0	0.00133689839572	0.0
skyving	0	1	0.0	0.00020725388601
boundaries.	0	1	0.0	0.00020725388601
Oooooh	0	1	0.0	0.00020725388601
harder	0	1	0.0	0.00020725388601
BT-national-rate	1	0	0.00133689839572	0.0
him?	0	3	0.0	0.000621761658031
mudyadhu.,,	0	1	0.0	0.00020725388601
smiling:-),,	0	2	0.0	0.000414507772021
him:	1	0	0.00133689839572	0.0
mins?	6	0	0.00802139037433	0.0
PAYED2DAY	0	1	0.0	0.00020725388601
invited?,,	0	1	0.0	0.00020725388601
31/10/04,,	2	0	0.00267379679144	0.0
him.	0	3	0.0	0.000621761658031
SLEEPINGWITH,	1	0	0.00133689839572	0.0
him,	0	3	0.0	0.000621761658031
mins,	0	1	0.0	0.00020725388601
mins.	1	0	0.00133689839572	0.0
go..,,	0	1	0.0	0.00020725388601
mins!	1	0	0.00133689839572	0.0
learned	0	1	0.0	0.00020725388601
one.,,	0	4	0.0	0.000829015544041
him!	0	1	0.0	0.00020725388601
K.k.how	0	1	0.0	0.00020725388601
NOW.	6	0	0.00802139037433	0.0
ah.now	0	1	0.0	0.00020725388601
maths	0	1	0.0	0.00020725388601
room.,,	0	5	0.0	0.00103626943005
loose	0	2	0.0	0.000414507772021
NOW!	13	0	0.0173796791444	0.0
answers	0	3	0.0	0.000621761658031
forgive	0	1	0.0	0.00020725388601
GoldDigger	1	0	0.00133689839572	0.0
NOW?	1	1	0.00133689839572	0.00020725388601
praises	0	1	0.0	0.00020725388601
SUBPOLY	3	0	0.00401069518717	0.0
upcharge.,,	0	1	0.0	0.00020725388601
Balls.	0	1	0.0	0.00020725388601
answer\	0	2	0.0	0.000414507772021
85023	7	0	0.00935828877005	0.0
Single?	1	0	0.00133689839572	0.0
option!,,	0	1	0.0	0.00020725388601
ahead	0	6	0.0	0.00124352331606
Low-cost	1	0	0.00133689839572	0.0
logged	0	1	0.0	0.00020725388601
asa	0	1	0.0	0.00020725388601
creepy	0	2	0.0	0.000414507772021
\Shah	0	1	0.0	0.00020725388601
when's	0	1	0.0	0.00020725388601
Cant	4	5	0.00534759358289	0.00103626943005
Yup.	0	4	0.0	0.000829015544041
arent	0	2	0.0	0.000414507772021
Yup,	0	2	0.0	0.000414507772021
Nt.	1	0	0.00133689839572	0.0
18yrs,,	2	0	0.00267379679144	0.0
apologize,	0	1	0.0	0.00020725388601
FEELINGOOD	0	1	0.0	0.00020725388601
Subscriptn3gbp/wk	1	0	0.00133689839572	0.0
paperwork.	0	1	0.0	0.00020725388601
polypH	2	0	0.00267379679144	0.0
family	0	16	0.0	0.00331606217617
South	0	1	0.0	0.00020725388601
nevr	0	1	0.0	0.00020725388601
travel.	0	1	0.0	0.00020725388601
BOX334SK38ch	1	0	0.00133689839572	0.0
put	1	24	0.00133689839572	0.00497409326425
K:)k:)good:)study	0	1	0.0	0.00020725388601
S.	9	0	0.0120320855615	0.0
trained	1	0	0.00133689839572	0.0
faglord,,	0	1	0.0	0.00020725388601
2MRW	0	3	0.0	0.000621761658031
story.	0	1	0.0	0.00020725388601
RED	0	1	0.0	0.00020725388601
late.,,	0	1	0.0	0.00020725388601
waiting..\	0	1	0.0	0.00020725388601
all?,,	0	1	0.0	0.00020725388601
takes	4	12	0.00534759358289	0.00248704663212
tendencies.	0	1	0.0	0.00020725388601
Re	0	1	0.0	0.00020725388601
had..ya	0	1	0.0	0.00020725388601
MK17	2	0	0.00267379679144	0.0
Police.	0	3	0.0	0.000621761658031
me....,,	0	1	0.0	0.00020725388601
syllabus,,	0	1	0.0	0.00020725388601
result.,,	0	1	0.0	0.00020725388601
6.House-Maid:	0	3	0.0	0.000621761658031
taken	0	2	0.0	0.000414507772021
drastic.	0	1	0.0	0.00020725388601
60,400thousad.i	0	1	0.0	0.00020725388601
84199	2	0	0.00267379679144	0.0
first,,	0	1	0.0	0.00020725388601
m8?	2	1	0.00267379679144	0.00020725388601
Fine.	0	1	0.0	0.00020725388601
Yep.	0	1	0.0	0.00020725388601
Yep,	0	3	0.0	0.000621761658031
vl	0	7	0.0	0.00145077720207
08717895698	1	0	0.00133689839572	0.0
lol!	0	1	0.0	0.00020725388601
6missed	0	1	0.0	0.00020725388601
Paris.	1	0	0.00133689839572	0.0
Bless	0	1	0.0	0.00020725388601
excuse	0	7	0.0	0.00145077720207
Si	0	1	0.0	0.00020725388601
So	2	115	0.00267379679144	0.0238341968912
08002986906	2	0	0.00267379679144	0.0
